index_one,index_zero,p_id,hh_id,cbg_id
286282,286281,4,668,78
286283,286282,3,198,11
286286,286285,2,343,44
286296,286295,1,300,15
286299,286298,2,122,29
286308,286307,1,265,14
286310,286309,6,614,172
286316,286315,2,310,137
286322,286321,2,206,28
286323,286322,1,196,56
286324,286323,1,333,87
286326,286325,1,536,47
286343,286342,1,40,136
286345,286344,1,523,92
286363,286362,1,211,162
286364,286363,1,465,161
286374,286373,2,213,55
286375,286374,2,625,165
286376,286375,1,1190,192
286379,286378,1,46,62
286384,286383,2,750,172
286386,286385,3,74,142
286396,286395,1,233,95
286398,286397,1,498,189
286399,286398,2,25,145
286400,286399,2,214,184
286401,286400,2,351,147
286410,286409,1,632,44
286422,286421,1,88,65
286425,286424,1,687,4
286429,286428,4,264,72
286431,286430,1,609,107
286432,286431,1,634,127
286435,286434,1,87,46
286440,286439,2,266,81
286444,286443,2,129,56
286447,286446,1,152,136
286450,286449,1,212,120
286455,286454,2,497,82
286456,286455,2,784,137
286458,286457,2,775,44
286459,286458,1,1118,192
286464,286463,2,717,7
286468,286467,1,754,135
286484,286483,2,56,110
286489,286488,1,499,161
286510,286509,1,158,109
286511,286510,2,536,107
286512,286511,3,147,135
286513,286512,1,418,159
286521,286520,1,59,119
286524,286523,2,527,135
286525,286524,1,286,169
286528,286527,1,145,137
286529,286528,1,599,34
286532,286531,2,419,25
286536,286535,2,1091,177
286537,286536,3,321,181
286543,286542,2,662,44
286545,286544,1,553,17
286547,286546,1,628,69
286550,286549,6,281,140
286560,286559,1,363,148
286563,286562,2,807,194
286570,286569,1,877,192
286595,286594,1,1016,132
286597,286596,1,409,127
286600,286599,2,886,147
286604,286603,2,632,86
286608,286607,2,223,17
286624,286623,2,161,41
286625,286624,2,37,193
286633,286632,1,499,67
286636,286635,2,384,119
286640,286639,2,80,89
286647,286646,1,251,114
286651,286650,3,185,124
286653,286652,1,224,121
286655,286654,3,108,11
286658,286657,2,208,7
286662,286661,1,198,146
286663,286662,6,216,23
286669,286668,200,0,182
286672,286671,3,80,139
286678,286677,2,433,104
286681,286680,1,512,73
286683,286682,2,294,158
286687,286686,2,9,181
286692,286691,3,338,121
286695,286694,1,182,140
286696,286695,1,62,178
286708,286707,1,243,32
286714,286713,2,828,177
286744,286743,1,113,162
286764,286763,2,1143,137
286768,286767,3,602,154
286784,286783,1,582,44
286788,286787,3,348,82
286789,286788,1,359,88
286806,286805,1,107,105
286818,286817,1,482,171
286822,286821,1,693,73
286823,286822,2,119,65
286829,286828,2,394,133
286844,286843,1,576,22
286845,286844,1,519,122
286846,286845,1,266,123
286850,286849,2,152,78
286851,286850,2,257,26
286852,286851,2,262,19
286856,286855,5,688,23
286859,286858,1,548,159
286871,286870,2,38,104
286872,286871,1,452,122
286881,286880,1,113,122
286890,286889,1,30,195
286897,286896,1,215,96
286899,286898,2,36,11
286907,286906,1,1494,192
286909,286908,1,1079,10
286911,286910,2,107,153
286913,286912,4,440,7
286919,286918,1,97,166
286920,286919,1,47,44
286921,286920,1,3,146
286923,286922,2,117,84
286932,286931,1,97,195
286934,286933,2,2,106
286937,286936,1,383,41
286942,286941,1,476,125
286944,286943,1,226,49
286945,286944,1,103,26
286948,286947,1,414,127
286956,286955,1,450,195
286964,286963,3,240,88
286971,286970,1,589,16
286973,286972,2,546,5
286975,286974,1,588,192
286979,286978,1,777,161
286981,286980,1,341,4
286991,286990,2,383,121
287000,286999,1,195,63
287007,287006,1,432,10
287009,287008,1,273,78
287013,287012,3,66,190
287015,287014,1,1206,192
287017,287016,3,268,122
287018,287017,1,120,65
287022,287021,1,43,30
287044,287043,2,581,11
287050,287049,1,34,168
287052,287051,2,574,164
287053,287052,2,528,103
287055,287054,3,304,51
287059,287058,2,378,138
287062,287061,1,410,177
287065,287064,1,27,72
287070,287069,1,721,194
287072,287071,2,714,161
287074,287073,2,1011,16
287077,287076,1,949,16
287079,287078,1,409,172
287082,287081,1,428,78
287085,287084,2,339,132
287086,287085,1,5,76
287094,287093,1,764,10
287104,287103,2,272,120
287109,287108,1,121,7
287113,287112,1,1153,95
287114,287113,4,113,58
287120,287119,3,355,68
287127,287126,2,247,100
287136,287135,2,202,69
287141,287140,1,18,79
287146,287145,2,1091,75
287159,287158,1,59,131
287160,287159,1,39,189
287162,287161,1,381,30
287180,287179,2,75,28
287194,287193,2,167,147
287200,287199,153,0,182
287202,287201,4,679,177
287221,287220,1,20,17
287225,287224,2,668,94
287232,287231,1,875,23
287245,287244,2,143,171
287246,287245,2,410,19
287247,287246,3,93,57
287253,287252,1,564,137
287258,287257,1,765,44
287265,287264,2,421,94
287273,287272,1,391,65
287279,287278,1,554,136
287286,287285,1,257,120
287291,287290,1,157,108
287298,287297,3,309,55
287300,287299,1,156,113
287302,287301,2,859,161
287307,287306,1,291,33
287312,287311,1,14,107
287313,287312,2,324,55
287314,287313,1,262,75
287321,287320,2,187,193
287322,287321,4,607,11
287325,287324,1,336,3
287330,287329,1,463,61
287334,287333,1,40,60
287340,287339,1,776,126
287347,287346,1,256,139
287350,287349,1,933,177
287352,287351,1,471,50
287356,287355,1,1107,192
287359,287358,1,446,121
287367,287366,1,200,143
287368,287367,1,976,95
287371,287370,2,447,191
287375,287374,3,1084,95
287377,287376,2,174,112
287381,287380,1,488,181
287385,287384,1,411,56
287390,287389,3,79,84
287391,287390,1,856,79
287401,287400,2,26,145
287404,287403,4,74,163
287407,287406,1,39,18
287411,287410,3,658,192
287417,287416,1,159,82
287419,287418,2,765,86
287423,287422,1,409,98
287425,287424,1,212,155
287427,287426,1,152,60
287440,287439,2,643,92
287444,287443,1,473,25
287449,287448,2,260,171
287454,287453,2,7,142
287455,287454,1,100,92
287458,287457,1,16,182
287459,287458,2,178,162
287461,287460,1,211,103
287469,287468,2,641,79
287475,287474,1,77,172
287477,287476,3,330,21
287479,287478,1,25,61
287483,287482,2,535,178
287485,287484,1,28,146
287495,287494,1,124,134
287498,287497,1,1754,192
287500,287499,2,1676,177
287501,287500,1,1,62
287507,287506,1,485,7
287510,287509,1,111,109
287513,287512,1,660,168
287516,287515,1,73,68
287521,287520,1,27,10
287522,287521,1,104,38
287525,287524,1,157,167
287526,287525,2,737,165
287530,287529,2,766,11
287545,287544,2,82,30
287548,287547,1,112,9
287549,287548,1,89,25
287555,287554,2,267,103
287570,287569,1,205,54
287579,287578,2,985,23
287585,287584,5,345,14
287586,287585,1,513,17
287587,287586,1,155,164
287589,287588,1,388,11
287590,287589,3,596,27
287616,287615,1,483,70
287619,287618,1,80,112
287622,287621,1,220,109
287626,287625,2,618,172
287630,287629,1,291,53
287633,287632,1,840,71
287634,287633,6,387,46
287643,287642,3,151,98
287652,287651,2,167,25
287660,287659,1,161,13
287666,287665,2,308,53
287678,287677,3,330,29
287682,287681,3,99,122
287683,287682,4,87,11
287686,287685,1,275,125
287707,287706,2,1028,75
287709,287708,2,37,41
287710,287709,1,456,41
287711,287710,1,295,110
287722,287721,1,688,165
287723,287722,2,229,14
287731,287730,1,489,128
287746,287745,1,592,122
287750,287749,1,515,167
287752,287751,3,1188,192
287755,287754,2,456,121
287756,287755,3,436,148
287767,287766,1,750,23
287770,287769,4,167,126
287783,287782,1,161,120
287784,287783,1,246,146
287794,287793,2,283,19
287800,287799,3,371,104
287806,287805,1,647,79
287812,287811,1,258,158
287820,287819,1,190,122
287822,287821,1,77,98
287823,287822,4,309,177
287826,287825,1,245,180
287828,287827,2,473,16
287833,287832,3,23,41
287836,287835,3,781,137
287842,287841,1,321,87
287847,287846,1,418,84
287852,287851,1,417,14
287856,287855,1,645,119
287860,287859,2,501,192
287861,287860,1,381,87
287864,287863,1,523,44
287873,287872,1,483,187
287878,287877,1,570,120
287879,287878,2,577,135
287882,287881,3,1089,137
287888,287887,2,430,120
287889,287888,2,262,128
287892,287891,1,95,126
287899,287898,2,174,94
287901,287900,1,80,123
287907,287906,1,674,185
287911,287910,1,311,124
287912,287911,2,100,39
287915,287914,1,50,105
287919,287918,1,131,80
287932,287931,1,906,10
287936,287935,2,152,27
287938,287937,1,48,169
287948,287947,2,239,108
287952,287951,2,447,73
287955,287954,2,116,173
287960,287959,3,453,78
287965,287964,2,206,3
287967,287966,3,135,120
287971,287970,1,442,95
287972,287971,2,392,165
287984,287983,1,223,9
287987,287986,2,155,49
287993,287992,47,0,111
288012,288011,3,210,120
288015,288014,2,24,171
288018,288017,1,313,195
288019,288018,5,71,167
288023,288022,3,467,111
288025,288024,1,300,135
288035,288034,1,686,171
288037,288036,1,145,97
288038,288037,1,175,168
288040,288039,2,627,46
288041,288040,1,207,187
288042,288041,1,105,13
288043,288042,1,63,56
288048,288047,1,163,108
288054,288053,1,173,116
288055,288054,1,664,143
288057,288056,3,100,69
288068,288067,1,599,121
288070,288069,1,273,27
288074,288073,1,466,174
288076,288075,1,39,156
288079,288078,1,764,69
288084,288083,2,739,23
288090,288089,2,278,111
288091,288090,3,555,131
288113,288112,1,42,21
288116,288115,2,372,119
288117,288116,2,216,88
288127,288126,1,371,150
288128,288127,1,729,7
288140,288139,1,145,30
288144,288143,1,1174,192
288149,288148,1,58,43
288154,288153,2,100,50
288158,288157,1,251,139
288162,288161,1,1324,75
288178,288177,1,428,170
288183,288182,1,166,142
288192,288191,1,358,63
288198,288197,1,329,149
288200,288199,2,86,146
288201,288200,1,97,83
288215,288214,2,107,180
288221,288220,2,345,120
288229,288228,2,529,95
288235,288234,2,506,61
288239,288238,1,534,71
288240,288239,1,69,29
288246,288245,2,367,151
288248,288247,2,378,45
288251,288250,3,334,131
288255,288254,1,298,66
288256,288255,3,165,71
288260,288259,1,355,168
288262,288261,1,642,161
288269,288268,2,591,191
288276,288275,1,431,79
288279,288278,1,382,158
288282,288281,3,459,7
288294,288293,2,392,133
288297,288296,1,293,33
288305,288304,2,469,177
288308,288307,1,545,116
288311,288310,1,526,157
288319,288318,1,1307,177
288328,288327,1,608,147
288335,288334,234,0,111
288345,288344,1,539,77
288346,288345,1,471,86
288351,288350,2,274,25
288353,288352,2,420,130
288361,288360,1,240,141
288365,288364,2,743,122
288369,288368,3,76,103
288371,288370,1,116,124
288373,288372,1,569,76
288381,288380,3,102,166
288386,288385,5,21,109
288387,288386,1,560,50
288389,288388,2,134,62
288394,288393,1,63,47
288395,288394,2,495,170
288401,288400,2,1242,137
288402,288401,1,629,154
288403,288402,1,11,180
288404,288403,2,176,34
288405,288404,1,547,137
288413,288412,2,279,54
288416,288415,1,230,177
288420,288419,1,28,73
288421,288420,1,378,120
288425,288424,409,0,182
288435,288434,1,632,56
288441,288440,2,1029,31
288448,288447,1,186,28
288450,288449,1,126,52
288451,288450,1,26,61
288457,288456,2,74,95
288464,288463,2,69,23
288469,288468,2,144,130
288474,288473,1,5,95
288475,288474,1,645,131
288478,288477,4,482,186
288486,288485,1,96,18
288493,288492,1,54,194
288498,288497,1,90,49
288503,288502,1,212,6
288504,288503,2,239,15
288513,288512,2,50,146
288519,288518,1,847,95
288521,288520,169,0,111
288523,288522,2,89,117
288527,288526,2,12,5
288528,288527,1,434,71
288539,288538,2,449,169
288541,288540,3,477,25
288543,288542,2,86,191
288545,288544,2,63,107
288553,288552,2,649,79
288557,288556,2,143,183
288559,288558,1,283,171
288561,288560,1,106,142
288567,288566,1,246,180
288568,288567,1,191,4
288570,288569,4,789,194
288573,288572,2,709,132
288574,288573,1,683,159
288598,288597,1,180,93
288605,288604,1,395,175
288615,288614,1,252,165
288624,288623,1,146,125
288625,288624,2,881,79
288632,288631,1,322,139
288636,288635,2,387,7
288642,288641,2,150,174
288647,288646,2,343,47
288651,288650,1,35,174
288672,288671,1,535,94
288679,288678,2,102,17
288685,288684,1,457,144
288691,288690,1,264,103
288693,288692,1,612,154
288703,288702,1,690,92
288716,288715,1,118,149
288728,288727,1,246,73
288729,288728,2,533,191
288731,288730,3,444,132
288736,288735,1,244,51
288741,288740,2,40,127
288754,288753,1,398,153
288758,288757,1,400,27
288762,288761,1,190,103
288765,288764,2,554,170
288784,288783,2,681,137
288785,288784,1,400,170
288790,288789,1,350,20
288792,288791,1,582,56
288805,288804,2,241,10
288816,288815,1,119,96
288827,288826,1,217,120
288831,288830,1,40,174
288837,288836,1,352,140
288852,288851,1,35,160
288854,288853,3,31,192
288856,288855,1,125,114
288858,288857,2,753,185
288860,288859,1,1126,75
288861,288860,1,516,78
288862,288861,1,601,79
288864,288863,2,635,161
288868,288867,3,129,184
288870,288869,1,376,80
288877,288876,2,384,195
288890,288889,1,495,132
288895,288894,1,1051,69
288897,288896,1,211,136
288912,288911,3,970,69
288917,288916,3,327,186
288923,288922,1,183,18
288924,288923,2,362,44
288929,288928,1,906,69
288934,288933,1,736,98
288939,288938,1,460,49
288942,288941,2,132,122
288943,288942,2,395,133
288944,288943,2,493,80
288955,288954,2,849,27
288961,288960,2,643,44
288972,288971,1,85,161
288986,288985,2,688,4
288987,288986,1,931,95
288988,288987,2,402,70
288992,288991,1,129,72
288997,288996,1,503,66
289009,289008,2,536,164
289011,289010,1,618,23
289023,289022,1,1695,177
289025,289024,1,188,123
289031,289030,2,198,102
289035,289034,2,181,42
289037,289036,1,65,55
289041,289040,1,338,165
289049,289048,1,533,67
289050,289049,1,309,118
289054,289053,2,118,161
289057,289056,2,209,92
289069,289068,2,339,91
289075,289074,1,222,154
289076,289075,1,339,29
289079,289078,1,642,157
289084,289083,1,193,61
289092,289091,2,492,140
289093,289092,1,134,109
289098,289097,1,199,139
289109,289108,1,361,13
289117,289116,1,646,171
289118,289117,1,429,107
289127,289126,2,602,69
289130,289129,2,971,79
289133,289132,2,163,77
289134,289133,1,166,169
289136,289135,1,142,171
289139,289138,1,322,34
289144,289143,1,1836,177
289147,289146,1,761,174
289153,289152,1,824,195
289169,289168,1,1145,31
289171,289170,1,676,187
289173,289172,3,809,131
289177,289176,2,283,65
289178,289177,2,92,79
289181,289180,1,556,16
289182,289181,2,51,44
289184,289183,1,420,61
289189,289188,2,135,175
289190,289189,1,672,131
289195,289194,2,1694,192
289203,289202,3,894,69
289205,289204,2,808,11
289223,289222,1,75,189
289225,289224,1,295,79
289230,289229,2,469,171
289240,289239,1,722,185
289241,289240,2,987,192
289242,289241,1,241,111
289246,289245,2,234,1
289254,289253,1,188,94
289255,289254,1,1272,137
289256,289255,1,554,132
289266,289265,1,420,137
289268,289267,1,503,14
289275,289274,1,732,80
289285,289284,2,626,11
289286,289285,2,975,69
289289,289288,2,575,56
289290,289289,2,211,78
289299,289298,1,1645,177
289300,289299,2,3,102
289302,289301,3,394,12
289304,289303,2,131,195
289307,289306,4,63,140
289319,289318,1,150,5
289324,289323,2,63,1
289326,289325,5,116,120
289328,289327,1,861,161
289335,289334,1,529,107
289339,289338,1,36,189
289340,289339,2,24,183
289343,289342,2,247,92
289351,289350,2,639,132
289354,289353,1,1020,16
289357,289356,1,560,86
289367,289366,1,335,24
289377,289376,1,345,31
289379,289378,1,256,121
289382,289381,3,880,3
289384,289383,1,137,2
289385,289384,1,731,76
289388,289387,1,276,97
289392,289391,1,1480,137
289396,289395,1,396,76
289404,289403,4,41,154
289410,289409,2,168,174
289411,289410,2,233,189
289412,289411,1,153,27
289417,289416,1,144,137
289427,289426,2,551,50
289428,289427,2,600,135
289431,289430,1,347,133
289434,289433,4,1577,192
289436,289435,1,388,108
289445,289444,1,517,128
289446,289445,2,278,104
289448,289447,1,153,170
289450,289449,2,915,10
289451,289450,2,638,34
289458,289457,2,47,107
289462,289461,2,447,181
289466,289465,1,472,180
289473,289472,1,67,88
289494,289493,2,259,14
289508,289507,1,161,88
289525,289524,1,428,172
289529,289528,2,73,42
289537,289536,1,202,158
289544,289543,1,357,138
289564,289563,1,721,116
289567,289566,1,291,109
289569,289568,3,271,1
289570,289569,2,117,177
289571,289570,1,187,120
289575,289574,2,40,98
289578,289577,2,380,60
289589,289588,1,141,61
289590,289589,1,201,15
289602,289601,1,872,147
289607,289606,1,472,73
289608,289607,1,36,18
289610,289609,2,585,55
289617,289616,2,204,126
289624,289623,2,430,88
289627,289626,1,213,43
289632,289631,3,59,65
289644,289643,1,54,164
289651,289650,2,1472,75
289659,289658,2,669,94
289668,289667,3,372,177
289675,289674,2,452,78
289676,289675,1,388,167
289679,289678,4,410,186
289682,289681,2,113,78
289684,289683,3,11,15
289688,289687,1,141,137
289709,289708,1,851,161
289723,289722,2,383,151
289725,289724,1,554,174
289726,289725,1,537,152
289731,289730,1,13,166
289740,289739,1,709,5
289741,289740,2,929,3
289744,289743,1,616,21
289752,289751,3,32,84
289755,289754,1,33,11
289758,289757,1,261,145
289760,289759,3,354,134
289764,289763,1,217,155
289787,289786,2,30,186
289789,289788,3,492,164
289795,289794,1,589,55
289801,289800,1,377,63
289805,289804,1,607,71
289806,289805,2,67,147
289814,289813,1,670,192
289816,289815,1,584,22
289817,289816,3,607,195
289832,289831,2,299,92
289834,289833,2,107,181
289839,289838,3,334,195
289858,289857,1,428,98
289865,289864,1,25,87
289870,289869,2,761,98
289880,289879,3,224,43
289886,289885,2,631,120
289888,289887,2,96,135
289889,289888,1,186,108
289897,289896,1,878,16
289902,289901,1,77,7
289903,289902,1,171,31
289916,289915,1,77,179
289925,289924,2,371,56
289932,289931,1,483,37
289933,289932,2,57,92
289936,289935,1,653,31
289946,289945,2,117,8
289947,289946,3,175,104
289953,289952,2,405,120
289954,289953,2,213,192
289965,289964,2,351,145
289970,289969,1,695,165
289982,289981,1,261,130
289988,289987,1,546,77
289991,289990,2,147,29
289996,289995,1,520,131
290002,290001,1,781,147
290003,290002,1,59,83
290008,290007,1,266,165
290012,290011,1,444,154
290014,290013,3,262,47
290015,290014,4,33,122
290016,290015,1,347,64
290018,290017,2,216,173
290020,290019,1,1199,95
290043,290042,1,66,131
290048,290047,3,552,181
290052,290051,1,320,14
290070,290069,2,448,112
290078,290077,2,327,120
290086,290085,2,201,77
290089,290088,1,645,195
290092,290091,1,139,184
290094,290093,2,561,31
290099,290098,2,554,172
290100,290099,1,439,33
290112,290111,1,149,79
290115,290114,2,607,17
290118,290117,6,50,134
290120,290119,2,408,120
290121,290120,2,718,17
290124,290123,2,58,24
290129,290128,1,150,29
290139,290138,1,421,175
290140,290139,1,688,126
290143,290142,2,421,165
290147,290146,1,354,4
290148,290147,1,269,124
290149,290148,2,385,131
290151,290150,1,215,39
290152,290151,2,698,5
290156,290155,1,462,78
290160,290159,1,398,73
290161,290160,2,14,49
290164,290163,3,33,54
290166,290165,1,361,155
290180,290179,3,111,149
290181,290180,3,712,164
290183,290182,3,87,166
290187,290186,1,301,4
290189,290188,2,468,185
290192,290191,1,690,44
290196,290195,2,826,161
290201,290200,2,60,103
290202,290201,2,128,111
290213,290212,2,69,178
290222,290221,1,551,44
290225,290224,1,262,96
290226,290225,1,687,168
290232,290231,3,134,52
290235,290234,1,94,52
290240,290239,2,583,67
290242,290241,3,346,144
290246,290245,2,566,171
290252,290251,2,41,5
290254,290253,1,348,124
290256,290255,1,44,177
290287,290286,2,42,178
290288,290287,1,370,12
290290,290289,1,307,48
290291,290290,1,587,107
290302,290301,1,163,135
290304,290303,2,169,164
290323,290322,1,40,91
290341,290340,1,194,54
290344,290343,2,536,116
290349,290348,2,543,131
290350,290349,1,494,20
290352,290351,2,690,86
290379,290378,1,215,50
290389,290388,3,511,86
290404,290403,2,162,122
290413,290412,1,90,38
290422,290421,1,282,53
290423,290422,1,511,128
290441,290440,1,142,183
290442,290441,1,186,15
290447,290446,1,355,150
290449,290448,1,1312,177
290457,290456,3,376,171
290472,290471,2,586,111
290473,290472,1,774,147
290477,290476,2,742,154
290478,290477,2,117,171
290484,290483,2,426,130
290497,290496,2,180,100
290512,290511,1,253,107
290515,290514,2,215,152
290516,290515,2,271,140
290519,290518,1,217,88
290520,290519,1,665,17
290536,290535,2,685,132
290544,290543,1,584,151
290573,290572,1,350,159
290575,290574,2,332,15
290578,290577,1,70,155
290580,290579,2,265,138
290581,290580,1,114,184
290589,290588,1,623,17
290591,290590,1,38,154
290592,290591,1,290,4
290594,290593,3,353,48
290599,290598,1,1524,192
290601,290600,3,680,131
290611,290610,2,311,137
290617,290616,2,582,194
290620,290619,2,791,111
290626,290625,2,191,100
290628,290627,2,732,195
290633,290632,1,193,97
290639,290638,1,214,27
290646,290645,3,141,181
290650,290649,2,848,69
290651,290650,1,322,121
290654,290653,2,1355,95
290658,290657,3,1452,137
290660,290659,1,168,21
290671,290670,2,79,166
290676,290675,1,133,149
290678,290677,3,533,18
290682,290681,2,120,140
290686,290685,1,788,137
290687,290686,1,215,85
290688,290687,2,1063,95
290701,290700,1,1344,137
290705,290704,1,286,79
290713,290712,1,812,154
290720,290719,1,419,137
290721,290720,2,45,29
290724,290723,1,374,111
290725,290724,1,747,116
290727,290726,5,32,110
290731,290730,260,0,182
290738,290737,1,193,30
290746,290745,1,123,53
290754,290753,1,341,168
290755,290754,1,153,172
290771,290770,1,672,195
290776,290775,1,691,11
290777,290776,1,158,70
290785,290784,3,425,177
290791,290790,1,104,17
290792,290791,1,524,17
290793,290792,1,174,175
290794,290793,2,435,31
290798,290797,2,174,165
290815,290814,3,1351,137
290819,290818,2,179,50
290827,290826,2,189,33
290828,290827,1,125,34
290834,290833,1,927,31
290845,290844,1,176,45
290856,290855,3,101,17
290859,290858,2,75,135
290862,290861,2,168,91
290869,290868,1,69,112
290870,290869,1,487,185
290877,290876,1,364,111
290881,290880,3,398,3
290894,290893,1,231,185
290906,290905,2,528,174
290907,290906,1,266,64
290914,290913,1,392,34
290920,290919,2,643,56
290928,290927,2,37,147
290944,290943,3,402,99
290957,290956,1,105,59
290959,290958,1,666,161
290963,290962,3,339,51
290976,290975,2,546,94
290978,290977,2,379,60
290985,290984,3,61,195
290987,290986,1,1026,10
290996,290995,2,346,112
290998,290997,2,935,177
290999,290998,1,736,7
291005,291004,1,137,48
291013,291012,1,707,121
291014,291013,3,170,10
291017,291016,1,394,121
291022,291021,1,1033,137
291023,291022,1,135,141
291029,291028,1,252,126
291032,291031,2,395,126
291039,291038,1,860,69
291064,291063,1,109,167
291065,291064,1,1312,75
291072,291071,2,486,80
291084,291083,1,495,23
291098,291097,1,138,138
291110,291109,3,428,4
291111,291110,2,168,23
291112,291111,1,540,5
291119,291118,1,263,113
291125,291124,1,536,169
291133,291132,1,314,195
291140,291139,1,316,78
291145,291144,1,185,88
291149,291148,1,91,145
291157,291156,1,47,32
291159,291158,1,182,74
291171,291170,5,360,135
291172,291171,2,215,76
291182,291181,2,255,119
291183,291182,1,54,46
291188,291187,2,99,158
291189,291188,2,666,180
291192,291191,1,159,163
291201,291200,1,328,130
291204,291203,1,452,132
291214,291213,3,90,33
291215,291214,3,271,164
291219,291218,1,1054,177
291221,291220,4,892,78
291223,291222,1,42,123
291228,291227,1,93,5
291234,291233,1,462,170
291236,291235,1,201,135
291237,291236,3,119,63
291243,291242,1,250,153
291244,291243,1,886,137
291245,291244,2,369,19
291246,291245,1,386,163
291250,291249,1,413,41
291255,291254,1,618,81
291259,291258,3,398,15
291263,291262,1,224,117
291271,291270,3,323,10
291281,291280,2,98,39
291283,291282,5,343,44
291284,291283,1,287,108
291285,291284,2,658,10
291292,291291,2,476,92
291295,291294,1,259,17
291297,291296,1,18,131
291299,291298,2,413,121
291300,291299,1,426,61
291302,291301,3,298,124
291306,291305,2,1604,177
291307,291306,2,299,44
291310,291309,3,341,111
291313,291312,1,103,12
291314,291313,2,513,120
291315,291314,2,626,167
291323,291322,1,14,46
291325,291324,1,82,146
291335,291334,2,604,31
291336,291335,1,67,173
291339,291338,3,735,78
291340,291339,2,215,35
291341,291340,3,243,80
291342,291341,2,615,86
291343,291342,1,720,75
291344,291343,1,518,152
291352,291351,1,91,130
291357,291356,2,633,80
291362,291361,2,38,184
291364,291363,2,632,164
291369,291368,1,69,94
291373,291372,1,189,131
291378,291377,1,456,25
291380,291379,2,65,104
291383,291382,2,172,39
291388,291387,2,57,44
291391,291390,2,29,18
291393,291392,4,321,111
291394,291393,2,101,15
291395,291394,4,693,154
291397,291396,1,548,75
291401,291400,2,769,195
291421,291420,1,554,23
291428,291427,1,53,108
291438,291437,1,369,8
291443,291442,2,654,56
291462,291461,2,660,56
291466,291465,3,58,21
291472,291471,1,299,150
291475,291474,2,164,137
291476,291475,2,30,187
291492,291491,2,550,10
291502,291501,3,74,79
291504,291503,1,214,127
291512,291511,2,205,41
291513,291512,2,639,23
291518,291517,4,0,37
291527,291526,1,856,131
291536,291535,2,43,162
291539,291538,1,508,191
291544,291543,1,520,195
291545,291544,1,528,5
291552,291551,1,217,59
291556,291555,1,57,150
291557,291556,2,730,177
291558,291557,1,617,76
291565,291564,2,199,90
291570,291569,1,453,184
291572,291571,1,501,122
291583,291582,2,40,179
291584,291583,1,664,27
291585,291584,2,40,7
291588,291587,2,307,185
291591,291590,2,1729,177
291597,291596,1,502,143
291605,291604,2,277,66
291612,291611,3,92,84
291615,291614,1,204,121
291623,291622,3,375,109
291626,291625,1,32,80
291628,291627,1,560,107
291631,291630,1,997,16
291640,291639,18,0,111
291646,291645,1,452,174
291649,291648,2,121,75
291650,291649,2,733,76
291660,291659,1,53,167
291674,291673,3,155,106
291675,291674,2,84,146
291683,291682,1,268,24
291696,291695,2,43,122
291697,291696,1,380,5
291699,291698,2,152,179
291703,291702,1,1030,69
291705,291704,1,95,118
291710,291709,1,684,10
291714,291713,2,839,79
291716,291715,4,10,10
291718,291717,1,957,31
291724,291723,1,310,146
291731,291730,2,357,22
291733,291732,2,361,25
291734,291733,1,126,140
291739,291738,1,94,149
291741,291740,2,242,194
291745,291744,3,170,42
291748,291747,2,385,195
291750,291749,1,111,70
291755,291754,1,537,95
291756,291755,5,23,112
291762,291761,2,124,10
291763,291762,2,44,65
291769,291768,2,393,144
291782,291781,2,150,89
291787,291786,1,33,167
291804,291803,2,227,133
291806,291805,2,325,44
291808,291807,1,207,163
291817,291816,1,78,159
291818,291817,2,97,185
291820,291819,2,90,14
291823,291822,2,373,61
291830,291829,2,170,39
291831,291830,2,141,43
291855,291854,1,134,186
291865,291864,1,733,86
291868,291867,1,621,194
291871,291870,1,370,145
291878,291877,2,130,94
291881,291880,2,273,159
291908,291907,1,844,78
291915,291914,1,265,120
291919,291918,1,80,64
291922,291921,1,399,41
291924,291923,2,172,85
291937,291936,3,484,10
291954,291953,2,428,159
291956,291955,1,522,120
291957,291956,1,173,71
291964,291963,2,823,79
291969,291968,1,40,89
291970,291969,2,399,121
291978,291977,3,170,69
291979,291978,1,737,121
291983,291982,98,0,184
291984,291983,2,365,191
291987,291986,2,548,128
291988,291987,2,407,92
291997,291996,4,267,184
292001,292000,1,325,150
292004,292003,1,518,76
292010,292009,3,346,41
292022,292021,1,4,43
292028,292027,1,93,29
292031,292030,3,162,77
292036,292035,1,663,195
292044,292043,1,165,38
292051,292050,2,800,177
292053,292052,1,383,12
292054,292053,2,170,50
292057,292056,1,772,195
292059,292058,1,267,5
292068,292067,1,466,81
292076,292075,3,406,178
292077,292076,1,370,130
292080,292079,1,48,79
292087,292086,1,20,31
292092,292091,1,76,24
292106,292105,1,220,187
292107,292106,2,637,44
292115,292114,1,1127,177
292123,292122,2,1337,95
292124,292123,2,787,23
292133,292132,1,263,148
292147,292146,3,513,185
292149,292148,2,529,49
292152,292151,1,365,161
292153,292152,3,270,76
292155,292154,1,207,105
292163,292162,1,680,71
292166,292165,2,80,125
292175,292174,1,539,175
292177,292176,1,124,111
292179,292178,1,528,21
292180,292179,1,545,71
292190,292189,2,354,100
292196,292195,3,61,83
292205,292204,1,58,122
292213,292212,1,84,161
292219,292218,3,208,134
292225,292224,2,195,71
292235,292234,3,323,69
292243,292242,2,693,5
292245,292244,2,658,69
292248,292247,2,12,123
292254,292253,1,817,147
292255,292254,4,274,118
292262,292261,1,40,178
292263,292262,1,770,161
